paper_key,key_type,title,abstract,year,authors,url,source
10.1103/physrevlett.13.508,doi,Broken Symmetries and the Masses of Gauge Bosons,,1964.0,P. W. Higgs,https://www.semanticscholar.org/paper/e1c3e5b653a13cea9c4ac636588724ccf0a2365e,semanticscholar
10.1103/physrevlett.13.585,doi,Global Conservation Laws and Massless Particles,,1964.0,"G. Guralnik, C. Hagen, T. Kibble",https://www.semanticscholar.org/paper/69291b32c50aa641afb9686980ec1a75079beed3,semanticscholar
10.1103/physrevlett.88.201801,doi,Next-to-next-to-leading order Higgs production at Hadron Colliders.,The Higgs-boson production cross section at pp and pp colliders is calculated in QCD at next-to-next-to-leading order (NNLO). We find that the perturbative expansion of the production cross section is well behaved and that scale dependence is reduced relative to the NLO result. These findings give us confidence in the reliability of the prediction. We also report an error in the NNLO correction to Drell-Yan production.,2002.0,"R. Harlander, W. Kilgore",https://www.semanticscholar.org/paper/8c971e803dbd8f391de9c3b5b7848b217ae47b76,semanticscholar
10.1126/science.3.59.227,doi,On a New Kind of Rays,,1896.0,W. C. Röntgen,https://doi.org/10.1126/science.3.59.227,crossref
"10.1126/science.3.59.227.1896,(74)wc.,r.phys.rev.lett.1979,43,(75)barber,d.p.etal",doi,,,,,,
10.1140/epjc/s10052-009-1030-2,doi,Renormalization-group improved prediction for Higgs production at hadron colliders,"We use renormalization-group methods in effective field theory to improve the theoretical prediction for the cross section for Higgs-boson production at hadron colliders. In addition to soft-gluon resummation at N3LL, we also resum enhanced contributions of the form (CAπαs)n, which arise in the analytic continuation of the gluon form factor to time-like momentum transfer. This resummation is achieved by evaluating the matching corrections arising at the Higgs-boson mass scale at a time-like renormalization point μ2<0, followed by renormalization-group evolution to μ2>0. We match our resummed result to NNLO fixed-order perturbation theory and give numerical predictions for the total production cross section as a function of the Higgs-boson mass. Resummation effects are significant even at NNLO, where our improved predictions for the cross sections at the Tevatron and the LHC exceed the fixed-order predictions by about 13% and 8%, respectively, for mH=120 GeV. We also discuss the application of our technique to other time-like processes such as Drell–Yan production, e+e−→hadrons, and hadronic decays of the Higgs boson.",2008.0,"Valentin Ahrens, T. Becher, M. Neubert, Li Lin Yang",https://www.semanticscholar.org/paper/ff5e8f47ea1abcc495aa46abbcd1650d8833ed57,semanticscholar
10.1140/epjc/s10052-013-2710-5,doi,Higgs characterisation via vector-boson fusion and associated production: NLO and parton-shower effects,"Vector-boson fusion and associated production at the LHC can provide key information on the strength and structure of the Higgs couplings to the Standard Model particles. Using an effective field theory approach, we study the effects of next-to-leading order (NLO) QCD corrections matched to a parton shower on selected observables for various spin-0 hypotheses. We find that inclusion of NLO corrections is needed to reduce the theoretical uncertainties on the total rates as well as to reliably predict the shapes of the distributions. Our results are obtained in a fully automatic way via FeynRules and MadGraph5_aMC@NLO.",2014.0,"F. Maltoni, K. Mawatari, M. Zaro",https://www.semanticscholar.org/paper/c9d5a675fc3071e3032e720bc91f7752c35131a5,semanticscholar
10.1140/epjc/s10052-015-3436-3,doi,Determination of spin and parity of the Higgs boson in the WW* -> ev mu v decay channel with the ATLAS detector,"Studies of the spin and parity quantum numbers of the Higgs boson in the WW* -> ev mu v final state are presented, based on proton-proton collision data collected by the ATLAS detector at the La ...",2015.0,Atlas Collaboration,https://www.semanticscholar.org/paper/456639af8fc67e0c34eb3a4868ab5589f0b7762f,semanticscholar
10.1140/epjc/s10052-015-3685-1,doi,Study of the spin and parity of the Higgs boson in diboson decays with the ATLAS detector,"Studies of the spin, parity and tensor couplings of the Higgs boson in the H→ZZ∗→4ℓ\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$H \rightarrow ZZ^{*} \rightarrow 4 \ell $$\end{document}, H→WW∗→eνμν\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$H \rightarrow WW^{*} \rightarrow e \nu \mu \nu $$\end{document} and H→γγ\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$H \rightarrow \gamma \gamma $$\end{document} decay processes at the LHC are presented. The investigations are based on 25fb-1\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$25\;\mathrm{fb}^{-1}$$\end{document} of pp collision data collected by the ATLAS experiment at s=7\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sqrt{s}=7$$\end{document} TeV and s=8\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\sqrt{s}=8$$\end{document} TeV. The Standard Model (SM) Higgs boson hypothesis, corresponding to the quantum numbers JP=0+\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$J^{P}=0^{+}$$\end{document}, is tested against several alternative spin scenarios, including non-SM spin-0 and spin-2 models with universal and non-universal couplings to fermions and vector bosons. All tested alternative models are excluded in favour of the SM Higgs boson hypothesis at more than 99.9 % confidence level. Using the H→ZZ∗→4ℓ\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$H \rightarrow ZZ^{*} \rightarrow 4 \ell $$\end{document} and H→WW∗→eνμν\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$H \rightarrow WW^{*} \rightarrow e \nu \mu \nu $$\end{document} decays, the tensor structure of the interaction between the spin-0 boson and the SM vector bosons is also investigated. The observed distributions of variables sensitive to the non-SM tensor couplings are compatible with the SM predictions and constraints on the non-SM couplings are derived.",2015.0,"G. Aad, B. Abbott, J. Abdallah, O. Abdinov, R. Aben, M. Abolins, O. AbouZeid, H. Abramowicz, H. Abreu, R. Abreu, Y. Abulaiti, B. Acharya, L. Adamczyk, D. Adams, J. Adelman, S. Adomeit, T. Adye, A. Affolder, T. Agatonović-Jovin, J. Agricola, J. A. Aguilar-Saavedra, S. Ahlen, F. Ahmadov, G. Aielli, H. Akerstedt, T. Åkesson, A. Akimov, G. Alberghi, J. Albert, S. Albrand, M. Alconada Verzini, M. Aleksa, I. Aleksandrov, C. Alexa, G. Alexander, T. Alexopoulos, M. Alhroob, G. Alimonti, L. Alio, J. Alison, S. P. Alkire, B. Allbrooke, P. Allport, A. Aloisio, A. Alonso, F. Alonso, C. Alpigiani, A. Altheimer, B. Alvarez Gonzalez, D. Álvarez Piqueras, M. Alviggi, B. Amadio, K. Amako, Y. Amaral Coutinho, C. Amelung, D. Amidei, S. Amor Dos Santos, A. Amorim, S. Amoroso, N. Amram, G. Amundsen, C. Anastopoulos, L. Ancu, N. Andari, T. Andeen, C. Anders, G. Anders, J. Anders, K. Anderson, A. Andreazza, V. Andrei, S. Angelidakis, I. Angelozzi, P. Anger, A. Angerami, F. Anghinolfi, A. Anisenkov, N. Anjos, A. Annovi, M. Antonelli, A. Antonov, J. Antoš, F. Anulli, M. Aoki, L. Aperio Bella, G. Arabidze, Y. Arai, J. P. Araque, A. Arce, F. A. Arduh, J. Arguin, S. Argyropoulos, M. Arık, A. Armbruster, O. Arnaez, V. Arnal, H. Arnold, M. Arratia, O. Arslan, A. Artamonov, G. Artoni, S. Asai, N. Asbah, A. Ashkenazi, B. Åsman, L. Asquith, K. Assamagan, R. Astalos, M. Atkinson, N. B. Atlay, B. Auerbach, K. Augsten, M. Aurousseau, G. Avolio, B. Axen, M. K. Ayoub, G. Azuelos, M. Baak, A. Baas, C. Bacci, H. Bachacou, K. Bachas, M. Backes, M. Backhaus, P. Bagiacchi, P. Bagnaia, Y. Bai, T. Bain, J. Baines, O. Baker, E. Baldin, P. Balek, T. Balestri, F. Balli, E. Banas, S. Banerjee, A. Bannoura, H. S. Bansil, L. Barak, E. Barberio, D. Barberis, M. Barbero, T. Barillari, M. Barisonzi, T. Barklow, N. Barlow, S. Barnes, B. Barnett, R. Barnett, Z. Barnovská, A. Baroncelli, G. Barone, A. Barr, F. Barreiro, J. Barreiro Guimarães da Costa, R. Bartoldus, A. Barton, P. Bartos, A. Basalaev, A. Bassalat, A. Basye, R. Bates, S. J. Batista, J. Batley, M. Battaglia, M. Bauce, F. Bauer, H. Bawa, J. Beacham, M. Beattie, T. Beau, P. Beauchemin, R. Beccherle, P. Bechtle, H. Beck, K. Becker, M. Becker, S. Becker, M. Beckingham, C. Becot, A. Beddall, A. Beddall, V. Bednyakov, C. Bee, L. Beemster, T. Beermann, M. Begel, J. Behr, C. Bélanger-Champagne, W. Bell, G. Bella, L. Bellagamba, A. Bellerive, M. Bellomo, K. Belotskiy, O. Beltramello, O. Benary, D. Benchekroun, M. Bender, K. Bendtz, N. Benekos, Y. Benhammou, E. Benhar Noccioli, J. A. Benitez Garcia, D. Benjamin, J. Bensinger, S. Bentvelsen, L. Beresford, M. Beretta, D. Berge, E. Bergeaas Kuutmann, N. Berger, F. Berghaus, J. Beringer, C. Bernard, N. Bernard, C. Bernius, F. Bernlochner, T. Berry, P. Berta, C. Bertella, G. Bertoli, F. Bertolucci, C. Bertsche, D. Bertsche, M. I. Besana, G. Besjes, O. Bessidskaia Bylund, M. Bessner, N. Besson, C. Betancourt, S. Bethke, A. Bevan, W. Bhimji, R. Bianchi, L. Bianchini, M. Bianco, O. Biebel, D. Biedermann, S. Bieniek, M. Biglietti, J. Bilbao De Mendizabal, H. Bilokon, M. Bindi, S. Binet, A. Bingul, C. Bini, S. Biondi, C. Black, J. Black, K. Black, D. Blackburn, R. Blair, J. Blanchard, J. Blanco, T. Blažek, I. Bloch, C. Blocker, W. Blum, U. Blumenschein, G. Bobbink, V. Bobrovnikov, S. Bocchetta, A. Bocci, C. Bock, M. Boehler, J. Bogaerts, D. Bogavac, A. Bogdanchikov, C. Bohm, V. Boisvert, T. Bold, V. Boldea, A. Boldyrev, M. Bomben, M. Bona, M. Boonekamp, A. Borisov, G. Borissov, S. Borroni, J. Bortfeldt, V. Bortolotto, K. Bos, D. Boscherini, M. Bosman, J. Boudreau, J. Bouffard, E. Bouhova-Thacker, D. Boumediene, C. Bourdarios, N. Bousson, A. Boveia, J. Boyd, I. Boyko, I. Božić, J. Bracinik, A. Brandt, G. Brandt, O. Brandt, U. Bratzler, B. Brau, J. Brau, H. Braun, S. F. Brazzale, W. Breaden Madden, K. Brendlinger, A. Brennan, L. Brenner, R. Brenner, S. Bressler, K. Bristow, T. Bristow, D. Britton, D. Britzger, F. Brochu, I. Brock, R. Brock, J. Bronner, G. Brooijmans, T. Brooks, W. Brooks, J. Brosamer, E. Brost, J. Brown, P. Bruckman de Renstrom, D. Bruncko, R. Brunelière, A. Bruni, G. Bruni, M. Bruschi, N. Bruscino, L. Bryngemark, T. Buanes, Q. Buat, P. Buchholz, A. Buckley, S. Buda, I. Budagov, F. Buehrer, L. Bugge, M. K. Bugge, O. Bulekov, D. Bullock, H. Burckhart, S. Burdin, B. Burghgrave, S. Burke, I. Burmeister, E. Busato, D. Büscher, V. Büscher, P. Bussey, J. Butler, A. Butt, C. Buttar, J. Butterworth, P. Butti, W. Buttinger, A. Buzatu, A. Buzykaev, S. Cabrera Urbán, D. Caforio, V. Cairo, O. Cakir, P. Calafiura, A. Calandri, G. Calderini, P. Calfayan, L. Calôba, D. Calvet, S. Calvet, R. Camacho Toro, S. Camarda, P. Camarri, D. Cameron, R. Caminal Armadans, S. Campana, M. Campanelli, A. Campoverde, V. Canale, A. Canepa, M. Cano Bret, J. Cantero, R. Cantrill, T. Cao, M. Capeans Garrido, I. Caprini, M. Caprini, M. Capua, R. Caputo, R. Cardarelli, F. Cardillo, T. Carli, G. Carlino, L. Carminati, S. Caron, E. Carquin, G. Carrillo-Montoya, J. Carter, J. Carvalho, D. Casadei, M. P. Casado, M. Casolino, E. Castaneda-Miranda, A. Castelli, V. Castillo Gimenez, N. Castro, P. Catastini, A. Catinaccio, J. Catmore, A. Cattai, J. Caudron, V. Cavaliere, D. Cavalli, M. Cavalli-Sforza, V. Cavasinni, F. Ceradini, B. Cerio, K. Cerny, A. Cerqueira, A. Cerri, L. Cerrito, F. Cerutti, M. Červ, A. Cervelli, S. Cetin, A. Chafaq, D. Chakraborty, I. Chalupkova, P. Chang, J. Chapman, D. Charlton, C. Chau, C. Chavez Barajas, S. Cheatham, A. Chegwidden, S. Chekanov, S. Chekulaev, G. Chelkov, M. Chelstowska, C. Chen, H. Chen, K. Chen, L. Chen, S. Chen, X. Chen, Y. Chen, H. Cheng, Y. Cheng, A. Cheplakov, E. Cheremushkina, R. Cherkaoui El Moursli, V. Chernyatin, E. Cheu, L. Chevalier, V. Chiarella, J. T. Childers, G. Chiodini, A. Chisholm, R. Chislett, A. Chitan, M. Chizhov, K. Choi, S. Chouridou, B. Chow, V. Christodoulou, D. Chromek-Burckhart, J. Chudoba, A. Chuinard, J. Chwastowski, L. Chytka, G. Ciapetti, A. Ciftci, D. Cinca, V. Cindro, I. A. Cioară, A. Ciocio, F. Cirotto, Z. Citron, M. Ciubancan, A. Clark, B. L. Clark, P. Clark, R. Clarke, W. Cleland, C. Clement, Y. Coadou, M. Cobal, A. Coccaro, J. Cochran, L. Coffey, J. Cogan, B. Cole, S. Cole, A. Colijn, J. Collot, T. Colombo, G. Compostella, P. Conde Muiño, E. Coniavitis",https://www.semanticscholar.org/paper/645b1f69d92d8d93c78e2990db58e634e109cc65,semanticscholar
10.1140/epjc/s10052-016-4199-1,doi,Pseudo-scalar Higgs boson production at threshold N3\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$^3$$\end{document},"We present the first results on the production of pseudo-scalar Higgs boson through gluon fusion at the LHC to N3\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$^3$$\end{document}LO in QCD taking into account only soft-gluon effects. We have used the effective Lagrangian that describes the coupling of the pseudo-scalar Higgs boson with the gluons in the large top quark mass limit. We have used quantities that have recently become available, namely the three-loop pseudo-scalar Higgs boson form factor and the third order universal soft function in QCD to achieve this. Along with the fixed order results, we also present the process dependent resummation coefficient for a threshold resummation to N3\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$^3$$\end{document}LL in QCD. Phenomenological impact of these threshold N3\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$^3$$\end{document}LO corrections to pseudo-scalar Higgs boson production at the LHC is presented and their role in the reduction of the renormalization scale dependence is demonstrated.",2016.0,"Taushif Ahmed, M. Kumar, P. Mathews, N. Rana, V. Ravindran",https://www.semanticscholar.org/paper/e7781f31ca03cffc4aa2cf763a317c427d986af2,semanticscholar
10.1140/epjc/s10052-016-4256-9,doi,On the two-loop virtual QCD corrections to Higgs boson pair production in the standard model,"We compute the next-to-leading order virtual QCD corrections to Higgs-pair production via gluon fusion. We present analytic results for the two-loop contributions to the spin-0 and spin-2 form factors in the amplitude. The reducible contributions, given by the double-triangle diagrams, are evaluated exactly while the two-loop irreducible diagrams are evaluated by an asymptotic expansion in heavy top-quark mass up to and including terms of O(1/mt8)\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\mathcal {O}(1/m_t^8)$$\end{document}. Assuming that the finite top-quark mass effects are of similar size in the entire range of partonic energies, we estimate that mass effects can reduce the hadronic cross section by at most 10%\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$10~\%$$\end{document}.",2016.0,"G. Degrassi, P. Giardino, R. Gröber",https://www.semanticscholar.org/paper/d346e205545391dd3c74c74b14596a35aa95e427,semanticscholar
